4.700000e+01 6.352865e-07 8.368126e-07 6.347768e-07 8.397721e-07
4.800000e+01 6.352865e-07 8.360484e-07 6.347768e-07 8.397721e-07
4.900000e+01 6.352865e-07 8.364981e-07 6.347768e-07 8.397721e-07
5.000000e+01 6.352865e-07 8.360568e-07 6.347768e-07 8.397721e-07
5.100000e+01 6.352865e-07 8.362395e-07 6.347768e-07 8.397721e-07
5.200000e+01 6.352865e-07 8.381983e-07 6.347768e-07 8.397721e-07
5.300000e+01 6.352865e-07 8.382078e-07 6.347768e-07 8.397721e-07
5.400000e+01 6.352865e-07 8.381038e-07 6.347768e-07 8.397721e-07
5.500000e+01 6.352865e-07 8.376363e-07 6.347768e-07 8.397721e-07
5.600000e+01 6.352865e-07 8.380573e-07 6.347768e-07 8.397721e-07
5.700000e+01 6.352865e-07 8.384654e-07 6.347768e-07 8.397721e-07
5.800000e+01 6.352865e-07 8.385940e-07 6.347768e-07 8.397721e-07
5.900000e+01 6.352865e-07 8.386994e-07 6.347768e-07 8.397721e-07
6.000000e+01 6.352865e-07 8.386450e-07 6.347768e-07 8.397721e-07
6.100000e+01 6.352865e-07 8.390685e-07 6.347768e-07 8.397721e-07
6.200000e+01 6.352865e-07 8.390895e-07 6.347768e-07 8.397721e-07
6.300000e+01 6.352865e-07 8.390076e-07 6.347768e-07 8.397721e-07
6.400000e+01 6.353728e-07 8.390076e-07 6.347768e-07 8.397721e-07
6.500000e+01 6.353728e-07 8.387914e-07 6.347768e-07 8.397721e-07
6.600000e+01 6.353728e-07 8.388164e-07 6.347768e-07 8.397721e-07
6.700000e+01 6.353728e-07 8.388526e-07 6.347768e-07 8.397721e-07
6.800000e+01 6.353728e-07 8.388406e-07 6.347768e-07 8.397721e-07
6.900000e+01 6.353728e-07 8.387558e-07 6.347768e-07 8.397721e-07
7.000000e+01 6.353728e-07 8.386848e-07 6.347768e-07 8.397721e-07
7.100000e+01 6.353728e-07 8.386801e-07 6.347768e-07 8.397721e-07
7.200000e+01 6.353728e-07 8.386471e-07 6.347768e-07 8.397721e-07
7.300000e+01 6.353728e-07 8.386251e-07 6.347768e-07 8.397721e-07
7.400000e+01 6.353728e-07 8.386229e-07 6.347768e-07 8.397721e-07
7.500000e+01 6.353728e-07 8.386559e-07 6.347768e-07 8.397721e-07
7.600000e+01 6.353728e-07 8.386129e-07 6.347768e-07 8.397721e-07
7.700000e+01 6.353728e-07 8.385003e-07 6.347768e-07 8.397721e-07
7.800000e+01 6.353728e-07 8.385168e-07 6.347768e-07 8.397721e-07
7.900000e+01 6.353728e-07 8.385436e-07 6.347768e-07 8.397721e-07
8.000000e+01 6.353728e-07 8.386156e-07 6.347768e-07 8.397721e-07
8.100000e+01 6.353728e-07 8.387101e-07 6.347768e-07 8.397721e-07
8.200000e+01 6.336981e-07 8.387101e-07 6.347768e-07 8.397721e-07
8.300000e+01 6.336981e-07 8.387144e-07 6.347768e-07 8.397721e-07
8.400000e+01 6.336981e-07 8.387092e-07 6.347768e-07 8.397721e-07
8.500000e+01 6.336981e-07 8.385148e-07 6.347768e-07 8.397721e-07
8.600000e+01 6.336981e-07 8.385466e-07 6.347768e-07 8.397721e-07
8.700000e+01 6.336981e-07 8.385497e-07 6.347768e-07 8.397721e-07
8.800000e+01 6.336981e-07 8.385049e-07 6.347768e-07 8.397721e-07
8.900000e+01 6.336981e-07 8.385246e-07 6.347768e-07 8.397721e-07
9.000000e+01 6.336981e-07 8.386288e-07 6.347768e-07 8.397721e-07
9.100000e+01 6.336981e-07 8.386324e-07 6.347768e-07 8.397721e-07
9.200000e+01 6.336981e-07 8.386767e-07 6.347768e-07 8.397721e-07
9.300000e+01 6.336981e-07 8.386804e-07 6.347768e-07 8.397721e-07
9.400000e+01 6.336981e-07 8.386643e-07 6.347768e-07 8.397721e-07
9.500000e+01 6.336981e-07 8.388687e-07 6.347768e-07 8.397721e-07
9.600000e+01 6.333830e-07 8.388687e-07 6.347768e-07 8.397721e-07
9.700000e+01 6.333830e-07 8.388644e-07 6.347768e-07 8.397721e-07
9.800000e+01 6.333830e-07 8.388841e-07 6.347768e-07 8.397721e-07
9.900000e+01 6.333830e-07 8.388796e-07 6.347768e-07 8.397721e-07
1.000000e+02 6.333830e-07 8.388713e-07 6.347768e-07 8.397721e-07
